age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
20,72683.75,685,141024.27,0.041,6,10,0,研究所,單身,全職,自有,債務整合,2024-02-01 05:00:00
25,95109.51,768,194711.64,0.231,4,5,1,專科,已婚,全職,自有,購車,2024-02-01 06:00:00
21,91460.39,685,111683.87,0.613,3,5,0,大學,已婚,自僱,租賃,購屋,2024-02-01 07:00:00
25,50683.89,665,136772.71,0.396,6,9,0,大學,單身,兼職,租賃,購屋,2024-02-01 08:00:00
45,56983.25,655,168288.0,0.521,6,10,1,大學,離婚,全職,與家人同住,購車,2024-02-01 09:00:00
25,58521.05,647,52921.61,0.049,3,8,0,專科,已婚,自僱,與家人同住,購屋,2024-02-01 10:00:00
61,50966.81,697,30754.72,0.045,3,9,1,專科,單身,全職,自有,債務整合,2024-02-01 11:00:00
39,63900.5,590,167305.87,0.252,2,8,1,大學,已婚,全職,租賃,購車,2024-02-01 12:00:00
36,44834.36,756,174600.71,0.36,3,5,0,大學,單身,全職,租賃,債務整合,2024-02-01 13:00:00
26,37387.69,640,253211.01,0.397,5,6,0,大學,已婚,兼職,自有,教育,2024-02-01 14:00:00
42,72454.22,723,157904.74,0.218,7,18,0,大學,已婚,全職,租賃,債務整合,2024-02-01 15:00:00
29,72590.59,603,190986.99,0.272,3,9,1,大學,離婚,全職,與家人同住,債務整合,2024-02-01 16:00:00
36,43913.68,720,140226.37,0.08,3,7,2,大學,已婚,全職,與家人同住,購屋,2024-02-01 17:00:00
60,77907.11,720,164861.36,0.315,6,6,2,大學,單身,全職,租賃,教育,2024-02-01 18:00:00
34,47368.45,703,233362.84,0.117,7,10,2,專科,單身,兼職,自有,購屋,2024-02-01 19:00:00
46,65063.3,620,43800.36,0.433,3,11,2,高中,單身,全職,自有,其他,2024-02-01 20:00:00
27,76406.88,694,170680.81,0.269,6,4,1,大學,已婚,全職,自有,教育,2024-02-01 21:00:00
34,59327.75,609,256779.34,0.425,8,8,3,高中,已婚,全職,與家人同住,購屋,2024-02-01 22:00:00
52,69094.82,664,164101.71,0.18,3,14,1,高中,離婚,全職,租賃,其他,2024-02-01 23:00:00
28,49671.41,741,232528.65,0.303,3,9,1,高中,已婚,全職,租賃,購屋,2024-02-02 00:00:00
53,56070.67,727,118539.39,0.181,5,6,2,高中,已婚,全職,租賃,購車,2024-02-02 01:00:00
42,55882.81,680,148397.63,0.149,5,4,0,專科,單身,全職,租賃,購車,2024-02-02 02:00:00
29,45068.43,621,151676.24,0.223,7,8,1,專科,離婚,全職,租賃,債務整合,2024-02-02 03:00:00
41,56464.52,718,39120.45,0.15,9,6,1,高中,單身,全職,租賃,其他,2024-02-02 04:00:00
44,29027.63,681,91591.11,0.453,4,8,1,高中,已婚,全職,自有,購車,2024-02-02 05:00:00
41,50176.93,540,95156.25,0.272,6,3,3,高中,已婚,全職,與家人同住,購屋,2024-02-02 06:00:00
19,54302.49,726,191103.3,0.221,6,3,0,專科,單身,全職,自有,購屋,2024-02-02 07:00:00
27,54876.4,678,193607.66,0.29,5,5,0,大學,已婚,全職,與家人同住,購屋,2024-02-02 08:00:00
32,55170.05,752,166201.82,0.206,6,10,2,專科,已婚,自僱,與家人同住,購屋,2024-02-02 09:00:00
34,58764.72,614,191205.14,0.246,10,5,2,大學,已婚,全職,租賃,教育,2024-02-02 10:00:00
41,69588.83,489,141792.53,0.396,4,6,1,高中,已婚,全職,自有,購車,2024-02-02 11:00:00
36,77490.34,696,210096.58,0.257,3,13,2,高中,已婚,全職,自有,教育,2024-02-02 12:00:00
21,47004.7,697,150439.42,0.244,8,4,2,大學,單身,全職,自有,購屋,2024-02-02 13:00:00
38,35935.98,578,152893.2,0.467,6,8,1,大學,已婚,自僱,與家人同住,購屋,2024-02-02 14:00:00
41,39159.11,621,136720.37,0.107,7,11,2,高中,單身,全職,與家人同住,購屋,2024-02-02 15:00:00
40,50255.94,845,184222.52,0.187,5,13,1,專科,離婚,兼職,自有,購車,2024-02-02 16:00:00
45,52961.57,661,128940.06,0.219,6,12,1,高中,已婚,全職,自有,購車,2024-02-02 17:00:00
43,44600.08,723,198821.57,0.571,2,14,0,大學,已婚,兼職,與家人同住,購車,2024-02-02 18:00:00
39,34077.67,640,93392.54,0.288,4,8,0,專科,已婚,自僱,自有,購屋,2024-02-02 19:00:00
34,50877.58,554,95054.19,0.234,4,6,0,高中,已婚,退休,與家人同住,教育,2024-02-02 20:00:00
18,63628.53,669,184371.34,0.081,5,9,0,大學,已婚,全職,租賃,購車,2024-02-02 21:00:00
39,71900.59,664,145572.79,0.171,6,8,1,高中,已婚,兼職,與家人同住,購屋,2024-02-02 22:00:00
37,48851.54,656,127305.43,0.394,6,9,0,專科,單身,全職,自有,購車,2024-02-02 23:00:00
37,51740.04,673,194502.89,0.141,3,3,2,專科,已婚,全職,自有,購車,2024-02-03 00:00:00
22,41466.03,695,119636.93,0.339,6,10,0,專科,單身,全職,自有,購屋,2024-02-03 01:00:00
24,59371.22,670,139989.94,0.537,3,4,1,高中,已婚,全職,與家人同住,購屋,2024-02-03 02:00:00
45,55940.86,604,219961.4,0.24,7,7,1,研究所,單身,全職,自有,購屋,2024-02-03 03:00:00
34,92901.33,709,226957.12,0.192,3,8,3,研究所,已婚,退休,租賃,購屋,2024-02-03 04:00:00
41,24282.67,563,228619.91,0.075,6,2,1,專科,已婚,兼職,租賃,購屋,2024-02-03 05:00:00
35,52807.41,556,135893.71,0.295,9,5,1,專科,已婚,全職,與家人同住,購屋,2024-02-03 06:00:00
35,66022.15,724,211535.15,0.351,3,11,1,大學,單身,全職,自有,購屋,2024-02-03 07:00:00
44,63676.69,710,102552.36,0.105,5,7,2,大學,已婚,全職,自有,債務整合,2024-02-03 08:00:00
29,113860.67,700,104654.86,0.046,7,6,2,大學,已婚,全職,自有,購屋,2024-02-03 09:00:00
35,66996.0,596,32477.21,0.298,2,5,0,大學,單身,全職,租賃,購屋,2024-02-03 10:00:00
30,39918.91,637,233643.41,0.222,4,7,2,高中,離婚,兼職,自有,購屋,2024-02-03 11:00:00
30,58090.72,664,106801.01,0.507,4,10,3,高中,已婚,自僱,自有,其他,2024-02-03 12:00:00
31,31817.59,584,143673.37,0.091,12,14,1,研究所,單身,全職,與家人同住,購車,2024-02-03 13:00:00
37,58388.01,635,104483.78,0.525,3,10,0,高中,已婚,自僱,自有,購車,2024-02-03 14:00:00
30,56340.54,719,184758.26,0.297,4,9,1,研究所,單身,全職,租賃,教育,2024-02-03 15:00:00
47,78307.81,765,131218.32,0.27,7,8,2,大學,已婚,全職,自有,購屋,2024-02-03 16:00:00
26,49009.19,654,84759.16,0.467,6,8,2,專科,單身,全職,租賃,其他,2024-02-03 17:00:00
33,57664.68,725,172083.13,0.501,9,10,2,高中,已婚,全職,自有,購屋,2024-02-03 18:00:00
30,47288.84,565,78313.5,0.213,6,8,2,專科,已婚,全職,與家人同住,購車,2024-02-03 19:00:00
49,94777.03,716,108129.71,0.364,3,6,0,大學,已婚,全職,自有,購屋,2024-02-03 20:00:00
36,53575.14,631,44655.54,0.251,3,11,0,大學,單身,全職,租賃,教育,2024-02-03 21:00:00
45,96651.14,718,78802.09,0.107,1,14,1,大學,已婚,全職,自有,購屋,2024-02-03 22:00:00
20,76283.04,665,158926.46,0.334,4,8,1,專科,單身,自僱,租賃,購車,2024-02-03 23:00:00
37,69641.33,759,51773.2,0.236,4,10,1,專科,已婚,自僱,與家人同住,購屋,2024-02-04 00:00:00
43,67374.66,627,75942.71,0.16,2,10,2,大學,離婚,全職,自有,購車,2024-02-04 01:00:00
35,88238.74,717,149881.55,0.168,2,10,2,研究所,單身,全職,自有,購屋,2024-02-04 02:00:00
45,27880.52,663,122819.66,0.386,8,13,3,研究所,單身,全職,自有,債務整合,2024-02-04 03:00:00
29,54422.33,670,249601.83,0.282,8,9,1,大學,已婚,全職,與家人同住,購屋,2024-02-04 04:00:00
49,76903.16,668,241694.83,0.21,6,10,1,高中,單身,自僱,自有,購車,2024-02-04 05:00:00
57,59022.06,629,106603.88,0.216,7,9,2,高中,單身,全職,與家人同住,教育,2024-02-04 06:00:00
31,31896.2,679,177856.88,0.09,1,4,1,專科,單身,全職,自有,債務整合,2024-02-04 07:00:00
30,58951.91,676,187464.13,0.453,6,8,1,大學,已婚,全職,租賃,債務整合,2024-02-04 08:00:00
49,94082.11,702,120126.06,0.262,5,4,0,大學,單身,全職,租賃,其他,2024-02-04 09:00:00
50,84937.83,698,75222.92,0.32,7,10,1,大學,已婚,全職,自有,購屋,2024-02-04 10:00:00
29,58759.92,727,149385.08,0.31,11,5,0,大學,已婚,全職,租賃,購屋,2024-02-04 11:00:00
30,79028.99,735,141357.72,0.559,1,4,3,高中,已婚,全職,租賃,購屋,2024-02-04 12:00:00
32,68470.82,616,128211.78,0.291,5,10,0,研究所,離婚,退休,租賃,購車,2024-02-04 13:00:00
21,25922.57,732,172115.84,0.169,5,12,0,專科,已婚,自僱,租賃,購屋,2024-02-04 14:00:00
25,41510.68,608,112463.52,0.295,5,6,1,高中,已婚,全職,與家人同住,教育,2024-02-04 15:00:00
24,91257.78,733,92400.12,0.041,3,8,1,大學,單身,全職,租賃,購屋,2024-02-04 16:00:00
27,70876.18,717,155454.15,0.213,4,6,1,研究所,已婚,全職,自有,購屋,2024-02-04 17:00:00
34,55132.32,565,169298.5,0.368,6,12,0,大學,離婚,自僱,自有,教育,2024-02-04 18:00:00
37,54003.24,685,91167.75,0.159,7,4,1,大學,已婚,全職,自有,債務整合,2024-02-04 19:00:00
50,127507.55,680,196404.53,0.553,7,12,2,研究所,單身,全職,自有,教育,2024-02-04 20:00:00
25,92519.18,636,61475.94,0.115,2,4,0,大學,已婚,自僱,租賃,購屋,2024-02-04 21:00:00
44,104375.6,783,121094.33,0.392,5,13,3,大學,已婚,全職,租賃,其他,2024-02-04 22:00:00
32,56819.1,640,137099.57,0.199,8,4,2,專科,單身,全職,租賃,購車,2024-02-04 23:00:00
34,65912.49,631,118188.81,0.625,6,12,1,高中,已婚,全職,租賃,教育,2024-02-05 00:00:00
41,29667.15,684,121746.98,0.295,8,3,1,大學,單身,全職,自有,購屋,2024-02-05 01:00:00
23,89538.69,742,243553.72,0.129,4,8,2,大學,已婚,全職,自有,購車,2024-02-05 02:00:00
38,36644.41,671,107455.8,0.46,4,10,0,專科,已婚,全職,租賃,購屋,2024-02-05 03:00:00
36,64335.51,749,272061.09,0.342,3,10,2,專科,單身,全職,自有,其他,2024-02-05 04:00:00
39,49470.13,711,171856.34,0.43,2,11,1,研究所,已婚,全職,與家人同住,購車,2024-02-05 05:00:00
37,48222.66,549,154602.76,0.437,4,6,0,大學,已婚,自僱,自有,教育,2024-02-05 06:00:00
59,56231.18,648,173812.02,0.185,5,7,1,研究所,單身,全職,租賃,購車,2024-02-05 07:00:00
28,62195.24,646,276496.39,0.681,5,8,0,研究所,單身,全職,與家人同住,購屋,2024-02-05 08:00:00
29,49217.55,708,100320.35,0.51,3,6,2,大學,已婚,全職,租賃,購車,2024-02-05 09:00:00
28,49034.62,522,93979.1,0.443,4,6,0,高中,已婚,全職,自有,購車,2024-02-05 10:00:00
29,76666.68,832,112256.69,0.258,3,11,2,專科,單身,全職,自有,教育,2024-02-05 11:00:00
28,37902.74,711,151607.16,0.098,9,9,2,專科,已婚,全職,自有,購屋,2024-02-05 12:00:00
46,64410.83,688,63711.44,0.051,2,9,2,大學,離婚,兼職,租賃,債務整合,2024-02-05 13:00:00
49,84359.18,774,151116.96,0.09,7,5,0,專科,已婚,全職,自有,購車,2024-02-05 14:00:00
29,49736.07,820,234677.36,0.177,5,6,1,大學,單身,全職,自有,購屋,2024-02-05 15:00:00
26,45641.62,732,157570.37,0.219,6,7,1,大學,單身,全職,租賃,教育,2024-02-05 16:00:00
39,55389.51,736,135365.73,0.191,5,11,2,專科,單身,全職,自有,債務整合,2024-02-05 17:00:00
29,83594.5,729,119091.98,0.485,11,6,1,大學,單身,全職,租賃,教育,2024-02-05 18:00:00
41,63882.15,671,194925.59,0.373,3,6,1,專科,已婚,自僱,自有,購屋,2024-02-05 19:00:00
37,49375.71,651,108708.36,0.559,3,12,1,高中,單身,全職,自有,購車,2024-02-05 20:00:00
19,69677.53,630,242319.8,0.178,5,3,1,高中,單身,全職,租賃,購屋,2024-02-05 21:00:00
50,37954.16,638,246667.99,0.362,5,7,0,高中,已婚,全職,自有,購車,2024-02-05 22:00:00
52,73627.19,598,162837.54,0.563,3,7,1,大學,已婚,兼職,與家人同住,購車,2024-02-05 23:00:00
28,68172.15,675,149424.25,0.558,6,8,0,大學,單身,兼職,自有,購屋,2024-02-06 00:00:00
31,53843.83,578,201532.99,0.02,5,7,1,大學,已婚,全職,自有,購屋,2024-02-06 01:00:00
37,43228.28,691,204739.93,0.152,6,7,1,大學,已婚,全職,自有,購屋,2024-02-06 02:00:00
38,42266.38,677,109700.41,0.057,2,5,0,大學,已婚,兼職,自有,購屋,2024-02-06 03:00:00
41,70696.35,688,123672.24,0.302,5,8,0,大學,已婚,兼職,租賃,購屋,2024-02-06 04:00:00
55,84579.61,683,83882.63,0.375,6,8,0,大學,單身,全職,自有,債務整合,2024-02-06 05:00:00
33,47253.85,850,170453.25,0.196,2,8,2,專科,已婚,全職,自有,教育,2024-02-06 06:00:00
27,69167.73,761,183331.39,0.448,8,7,2,大學,已婚,全職,自有,教育,2024-02-06 07:00:00
21,20000.0,605,82503.72,0.226,5,6,2,大學,已婚,全職,自有,購屋,2024-02-06 08:00:00
27,48307.65,693,127240.05,0.144,5,9,1,高中,單身,自僱,自有,購屋,2024-02-06 09:00:00
34,59378.82,643,82637.3,0.271,12,6,0,大學,已婚,自僱,租賃,購屋,2024-02-06 10:00:00
52,41806.33,619,105060.01,0.065,4,8,1,大學,單身,兼職,與家人同住,教育,2024-02-06 11:00:00
29,41269.87,599,177550.85,0.378,7,11,0,大學,已婚,全職,自有,購車,2024-02-06 12:00:00
37,46644.41,705,113325.9,0.59,5,7,2,高中,已婚,全職,自有,購車,2024-02-06 13:00:00
34,65843.85,639,134958.7,0.475,3,10,0,高中,已婚,全職,租賃,購屋,2024-02-06 14:00:00
46,56253.42,738,68634.41,0.398,8,12,0,專科,單身,兼職,自有,購屋,2024-02-06 15:00:00
60,20000.0,739,159349.51,0.424,3,8,0,高中,單身,全職,自有,教育,2024-02-06 16:00:00
29,20000.0,762,147786.33,0.243,3,12,3,專科,已婚,兼職,租賃,購屋,2024-02-06 17:00:00
30,47862.7,628,113552.04,0.404,6,12,4,專科,離婚,全職,租賃,購屋,2024-02-06 18:00:00
45,69153.73,708,140549.29,0.188,4,11,1,高中,已婚,全職,自有,購屋,2024-02-06 19:00:00
41,20000.0,717,159014.74,0.224,7,9,2,專科,已婚,自僱,自有,購車,2024-02-06 20:00:00
53,50005.4,651,109256.59,0.373,5,8,2,大學,已婚,自僱,租賃,其他,2024-02-06 21:00:00
40,49475.04,633,76186.87,0.234,4,6,0,高中,離婚,兼職,租賃,購屋,2024-02-06 22:00:00
31,87766.76,798,240278.72,0.276,3,3,3,大學,已婚,全職,租賃,購車,2024-02-06 23:00:00
40,52299.56,693,118336.36,0.195,3,3,2,大學,已婚,自僱,租賃,購車,2024-02-07 00:00:00
46,67659.78,718,145161.99,0.469,6,6,3,大學,已婚,全職,自有,債務整合,2024-02-07 01:00:00
43,62825.14,630,200541.99,0.305,4,2,2,專科,已婚,全職,自有,教育,2024-02-07 02:00:00
40,20000.0,606,326452.76,0.481,3,3,1,高中,已婚,兼職,自有,債務整合,2024-02-07 03:00:00
45,97973.38,645,87775.68,0.111,7,14,0,研究所,離婚,全職,與家人同住,購車,2024-02-07 04:00:00
46,64307.93,672,172491.36,0.175,2,7,0,大學,單身,全職,租賃,購車,2024-02-07 05:00:00
48,70165.37,616,114622.39,0.295,7,9,2,大學,已婚,全職,租賃,購車,2024-02-07 06:00:00
41,138524.75,704,123060.48,0.412,3,7,3,高中,已婚,全職,與家人同住,債務整合,2024-02-07 07:00:00
33,20000.0,578,113989.4,0.236,6,6,1,高中,離婚,退休,租賃,購車,2024-02-07 08:00:00
36,94493.93,631,93717.25,0.597,5,11,2,高中,單身,兼職,租賃,購車,2024-02-07 09:00:00
47,54251.05,720,147935.43,0.121,4,4,0,高中,已婚,全職,租賃,購屋,2024-02-07 10:00:00
26,65746.58,716,76274.87,0.296,3,8,2,高中,單身,全職,自有,購車,2024-02-07 11:00:00
38,59089.76,656,197340.38,0.539,4,5,1,專科,單身,退休,與家人同住,購車,2024-02-07 12:00:00
31,51515.27,618,152750.15,0.61,6,12,3,專科,已婚,全職,租賃,教育,2024-02-07 13:00:00
35,48603.34,618,171121.75,0.228,6,9,1,大學,已婚,全職,自有,購車,2024-02-07 14:00:00
47,66590.17,657,126690.57,0.076,3,1,0,大學,離婚,全職,自有,購屋,2024-02-07 15:00:00
36,29656.53,718,131639.8,0.273,3,6,0,高中,單身,全職,與家人同住,購車,2024-02-07 16:00:00
35,97515.05,735,164378.2,0.097,4,12,0,研究所,單身,全職,自有,購屋,2024-02-07 17:00:00
21,51676.11,650,91797.47,0.258,7,8,1,大學,單身,全職,自有,購屋,2024-02-07 18:00:00
42,37398.61,610,132100.48,0.293,5,10,0,高中,已婚,全職,自有,債務整合,2024-02-07 19:00:00
41,50999.74,696,107019.32,0.161,6,9,1,高中,單身,全職,與家人同住,購屋,2024-02-07 20:00:00
56,85142.98,657,105471.56,0.342,4,12,1,高中,離婚,全職,自有,購車,2024-02-07 21:00:00
31,49293.3,648,44508.09,0.358,2,12,1,大學,已婚,自僱,與家人同住,其他,2024-02-07 22:00:00
37,67169.07,759,216966.33,0.327,4,10,0,高中,已婚,全職,與家人同住,購屋,2024-02-07 23:00:00
37,45380.87,729,115673.06,0.359,6,5,1,高中,已婚,全職,與家人同住,購屋,2024-02-08 00:00:00
50,75158.44,689,208168.8,0.259,6,7,3,專科,已婚,全職,租賃,教育,2024-02-08 01:00:00
34,73710.15,603,203439.62,0.252,7,11,2,大學,離婚,全職,租賃,購屋,2024-02-08 02:00:00
37,96972.18,712,85700.01,0.227,6,7,0,專科,離婚,兼職,自有,債務整合,2024-02-08 03:00:00
41,56488.72,743,95579.44,0.284,2,11,0,大學,單身,全職,自有,購屋,2024-02-08 04:00:00
36,73373.1,657,278025.15,0.128,6,7,0,高中,離婚,全職,租賃,債務整合,2024-02-08 05:00:00
30,61961.35,761,237546.3,0.377,5,7,2,專科,已婚,全職,自有,購屋,2024-02-08 06:00:00
36,85917.44,781,148424.07,0.301,3,7,0,專科,單身,全職,租賃,其他,2024-02-08 07:00:00
45,45623.35,779,162868.66,0.191,6,8,0,專科,已婚,全職,自有,債務整合,2024-02-08 08:00:00
24,74900.11,698,118457.68,0.14,6,10,1,大學,單身,全職,自有,購車,2024-02-08 09:00:00
36,56106.05,715,171617.64,0.073,11,2,0,高中,已婚,全職,與家人同住,教育,2024-02-08 10:00:00
27,58716.24,764,114140.9,0.249,5,7,0,高中,已婚,全職,租賃,購屋,2024-02-08 11:00:00
46,61835.05,706,48382.31,0.22,7,9,3,專科,單身,自僱,租賃,購屋,2024-02-08 12:00:00
19,65044.81,649,83922.21,0.535,5,6,0,高中,單身,全職,自有,購屋,2024-02-08 13:00:00
29,57675.42,653,151054.64,0.138,4,9,1,專科,離婚,全職,自有,購車,2024-02-08 14:00:00
38,64294.26,694,93446.64,0.183,1,5,1,高中,已婚,自僱,自有,債務整合,2024-02-08 15:00:00
50,91562.36,615,146636.13,0.059,7,7,0,專科,已婚,全職,自有,購車,2024-02-08 16:00:00
34,79708.99,671,96266.95,0.325,5,5,1,高中,離婚,全職,租賃,教育,2024-02-08 17:00:00
29,100598.02,745,110882.3,0.189,4,7,0,研究所,離婚,全職,自有,教育,2024-02-08 18:00:00
53,66155.97,548,192658.27,0.339,6,8,0,研究所,單身,全職,自有,債務整合,2024-02-08 19:00:00
20,42215.18,772,162374.03,0.247,1,11,1,專科,已婚,全職,租賃,教育,2024-02-08 20:00:00
18,79106.01,747,149516.78,0.387,3,8,2,大學,離婚,兼職,自有,其他,2024-02-08 21:00:00
39,100777.22,652,193948.2,0.442,5,8,3,研究所,單身,全職,與家人同住,購屋,2024-02-08 22:00:00
29,89453.41,734,174030.43,0.168,8,4,1,大學,已婚,全職,與家人同住,購屋,2024-02-08 23:00:00
24,47920.39,680,222328.16,0.292,5,9,0,大學,已婚,全職,自有,其他,2024-02-09 00:00:00
42,55409.03,753,127007.04,0.164,2,6,0,大學,已婚,全職,租賃,教育,2024-02-09 01:00:00
37,35373.42,738,128518.25,0.569,11,9,0,研究所,單身,退休,與家人同住,購屋,2024-02-09 02:00:00
29,52150.58,595,84944.54,0.334,8,10,1,專科,已婚,全職,與家人同住,其他,2024-02-09 03:00:00
22,79931.41,715,128550.96,0.162,3,6,1,高中,單身,全職,自有,債務整合,2024-02-09 04:00:00
43,50670.09,667,198238.49,0.259,7,4,1,高中,單身,全職,自有,購屋,2024-02-09 05:00:00
41,72809.6,684,214999.37,0.198,5,8,0,大學,單身,全職,自有,債務整合,2024-02-09 06:00:00
34,56189.94,636,198015.26,0.532,3,4,0,大學,單身,自僱,租賃,教育,2024-02-09 07:00:00
53,66481.14,784,60290.41,0.09,10,14,0,專科,已婚,全職,自有,購屋,2024-02-09 08:00:00
24,37046.17,742,204157.26,0.32,6,6,0,高中,離婚,全職,租賃,教育,2024-02-09 09:00:00
19,61704.19,635,58074.07,0.37,7,7,2,大學,已婚,兼職,租賃,其他,2024-02-09 10:00:00
28,20000.0,599,194905.87,0.458,2,3,3,專科,已婚,兼職,與家人同住,教育,2024-02-09 11:00:00
34,56262.08,656,131610.77,0.061,4,7,4,大學,單身,兼職,自有,債務整合,2024-02-09 12:00:00
37,27390.54,706,185126.67,0.444,8,10,3,大學,單身,兼職,自有,購屋,2024-02-09 13:00:00
32,84119.89,727,83377.58,0.257,6,9,2,專科,已婚,全職,與家人同住,教育,2024-02-09 14:00:00
38,75548.15,755,208558.38,0.086,4,7,1,高中,已婚,自僱,自有,購屋,2024-02-09 15:00:00
22,90133.45,727,76751.26,0.184,7,8,0,研究所,單身,自僱,與家人同住,購屋,2024-02-09 16:00:00
49,90420.12,763,116577.25,0.288,5,7,0,高中,離婚,全職,自有,購車,2024-02-09 17:00:00
34,41021.67,699,100095.27,0.357,5,3,0,大學,已婚,全職,與家人同住,教育,2024-02-09 18:00:00
46,94947.26,617,62285.76,0.278,4,3,1,大學,離婚,全職,租賃,購車,2024-02-09 19:00:00
38,78643.83,668,154726.38,0.379,7,12,2,大學,已婚,全職,自有,其他,2024-02-09 20:00:00
39,55268.89,743,240304.46,0.322,7,4,0,大學,已婚,全職,租賃,教育,2024-02-09 21:00:00
40,82712.4,666,283345.26,0.547,5,10,2,專科,單身,全職,與家人同住,購屋,2024-02-09 22:00:00
39,37874.13,710,154857.79,0.27,2,3,3,大學,已婚,兼職,自有,其他,2024-02-09 23:00:00
41,43509.72,660,205834.06,0.517,5,9,1,專科,離婚,全職,自有,購屋,2024-02-10 00:00:00
48,47828.21,618,161604.73,0.137,1,12,1,大學,單身,自僱,租賃,教育,2024-02-10 01:00:00
36,49420.45,672,174944.16,0.186,3,7,0,高中,單身,兼職,與家人同住,購屋,2024-02-10 02:00:00
42,50529.5,698,132892.57,0.192,11,7,1,研究所,單身,全職,自有,其他,2024-02-10 03:00:00
34,109800.16,663,159753.85,0.506,4,7,0,研究所,離婚,全職,自有,購屋,2024-02-10 04:00:00
